idn,title,ort-idn,ort-name
123629937X,Fotogramm Fußschnitt für den Umschlagentwurf von Insel-Almanach 1929,041277937,München
1236299388,Einbanddecke für Die neue Typographie,040057283,Berlin
1236299434,Satzvorlage für Illustration Werbeanzeige Farp-Organisation für Die neue Typographie,040057283,Berlin
1236299450,Entwurf für die Titelseite von Sportpolitische Rundschau,041277937,München
1236299469,Entwürfe für den Bucheinband von Insel-Almanach 1929,041277937,München
1236299507,"Entwürfe von Tschicholds Beiträgen zum Cover-Designwettbewerb von ""die form""",041277937,München
1236299523,"Briefbogen für Volksverband für Filmkunst, Vorbereitender Ausschuss",041277937,München
1236299566,Entwürfe und Belegexemplar von Werbeschild Tauchnitz Edition,041277937,München
1236299590,Verkleinerte Fotorepros von Plakat Einschreibung für die städtischen Fachschulen und Fachklassen für Gehilfen und Meister (Gewerbeschulen),041277937,München
1236299620,"Probedruck von Tschicholds Beitrag zum Cover-Designwettbewerb von ""die form""",041277937,München
1236299647,Einbanddecke für Die neue Typographie,040057283,Berlin
1236299655,Einbanddecke für Frömmigkeit als Leidenschaft,040352064,Leipzig
123629968X,Montierter Entwurf des Handzettels für Emil Gerasch GmbH,041277937,München
1236299701,Korrigierter Probedruck einer Illustration mit der Abbildung des Handzettels für Emil Gerasch GmbH,040352064,Leipzig
1236299728,Merken Sie sich bitte: Die Reklamemesse ist umgezogen,040352064,Leipzig
1236299736,Entwurfsskizzen für den Bucheinband von Frauen jenseits der Ozeane,041277937,München
1236299760,Entwurf von Briefbogen für Niels Kampmann,041277937,München
1236299779,Einbanddecke für Verwirrung der Gefühle,040352064,Leipzig
1236299787,Probedruck für Urkunde zur Ernennung Gemeindebeamter,041277937,München
1236299825,Verkleinerte Reproduktionen von Plakat Laster der Menschheit für Phoebus Palast,041277937,München
123629985X,"Verkleinerter Probedruck von Plakat Die Frau ohne Namen, Zweiter Teil für Phoebus-Palast",041277937,München
1236299884,Verkleinertes Klischee von Plakat Laster der Menschheit für Phoebus-Palast,,
1236299930,Unserem Thomas Theodor Heine zu seinem sechzigsten Geburtstage die herzlichen Glück- und Segenswünsche,041277937,München
1236299957,Probedruck für Urkunde zur Ernennung Gemeindebeamter,041277937,München
1236299965,Probedrucke für Illustrationen von Handzettel Verpackungsmittel-Messe und Briefumschlag für Emil Gerasch GmbH,040352064,Leipzig
1236299981,Probedruck für eine Illustration mit Postkarte für Architekturbüro Lechner & Norkauer,041277937,München
1236300009,Probedruck einer Abbildung von versuch einer neuen schrift,041277937,München
1236300025,Reprint eines Briefbogen für Arbeitsgemeinschaft des Bayrischen Kunstgewerbevereins und des Münchner Bundes,041277937,München
1236300068,Klebeentwurf für Urkunde zur Ernennung Gemeindebeamter,041277937,München
1236300114,Entwurf von Umschlag für Soziale Bauwirtschaft,041277937,München
1236300130,Klischeeabzug mit Satzanweisungen von Plakat Casanova für Phoebus-Palast,,
1236300157,Verkleinerter Nachdruck von Plakat Iwan der Schreckliche für Phoebus Palast,041277937,München
123630019X,Klebeentwurf und Belegexemplar von Briefbogen für Arbeitsgemeinschaft des Bayrischen Kunstgewerbevereins und des Münchner Bundes,041277937,München
123630022X,"Verkleinerte Probedrucke von Plakat Die Frau ohne Namen, Zweiter Teil für Phoebus-Palast",041277937,München
1236300246,Geschäftsbriefvordruck nach Din 676,041277937,München
1236300262,Geschäftsbriefvordruck nach Din 676,041277937,München
1236300297,Geschäftsbriefvordrucke nach Din 676 und Din 677,041277937,München
1236300351,Entwürfe und finale Version von Verlegermarke für Poeschel & Trepte,041277937,München
1236300386,"Verkleinerter Probedruck und Fotografie von Plakat Musik der Zeit, Wort der Zeit, Tanz der Zeit für Städtisches Kaufhaus Leipzig",041277937,München
1236300424,Verkleinerter Nachdruck von Plakat Napoleon für Phoebus-Palast,041277937,München
1236300467,Reproduktionsfotografie von Plakat Piquedame für Phoebus-Palast,041277937,München
1236300491,Reproduktionsfotografie von Plakat Die Lady ohne Schleier für Phoebus-Palast,041277937,München
1236300521,Reproduktionsfotografie von Plakat Der Bettelpoet für Phoebus-Palast,041277937,München
1236300572,"Verkleinerter Probedruck und Reproduktionsfotografie von Plakat Die Frau ohne Namen, Zweiter Teil für Phoebus-Palast",041277937,München
1236300602,Verkleinerter Nachdruck und Probedruck von Die Hose für Phoebus-Palast,041277937,München
1236300661,Verkleinerte Probedrucke von Plakat Die Sünde am Kinde für Phoebus-Palast,041277937,München
123630067X,Verkleinerter Nachdruck von Plakat Casanova für Phoebus-Palast,041277937,München
1236300726,Klischeeabzug des Plakates für den Film Kiki mit Norma Talmadge im Phoebus-Palast,041277937,München
1236300742,Reproduktionsfotografien und verkleinerte Nachdrucke von Plakat Laster der Menschheit,041277937,München
1236300815,Rechnungsvordruck Süddeutsche Holzwirtschaftsbank AG nach DIN 676,041277937,München
1236300858,Verlegermarke für Poeschel & Trepte,040352064,Leipzig
1236300882,Entwürfe einer konstruierten Grotesk,041277937,München
1236300912,Entwurfszeichnungen für versuch einer neuen schrift,041277937,München
1236300939,"Briefumschlag Wichtige Mitteilung, Messe betreffend",040352064,Leipzig
1236300998,Skizze mit mehreren Unterschriften von Jan Tschichold,041277937,München
1236301048,Briefumschlag für Lasar Galpern auf Karton montiert,040352064,Leipzig
1236301080,Konstruktivistische Skizze,041277937,München
1236301102,Neujahrswunsch 1927,040352064,Leipzig
1236301137,Entwurfsskizze für den Buchrücken von Helden und Heldenverehrung,041277937,München
1236301153,Probedruck für Werbebroschüre München und Südbayern,041277937,München
1236301188,Einladungskarte zur Entlassungsfeier der Meisterschüler,041277937,München
1236301196,Visitenkarte für Paul Renner,041277937,München
1236301234,Karte mit Stempel für Meisterschule für Deutschlands Buchdrucker,041277937,München
1236301269,Verkleinerter Klischeeabzug von Plakat Buster Keaton,,
1236301307,Klischeeabzug mit Satzanweisungen von Plakat Buster Keaton,,
1236301366,Probedruck für Menü Frühstück Hamburg-Amerika Linie,040231186,Hamburg
1236301404,Konstruktivistische Zeichnung,041277937,München
1236301439,Verwenden Sie bitte die Normformate,041277937,München
123630148X,Typokomposition #Josephine Baker,041277937,München
1236301528,Korrekturfahne von Illustration mit Visitenkarte für Kopieranstalt Josef Weiß,040046176,Basel
1236301552,Layoutentwurf für Illustration einer unbekannten Publikation,041277937,München
1236301617,Entwurf für Werbebroschüre München und Südbayern,041277937,München
123630165X,Regeln für die Gestaltung des Akzidenzsatzes,041277937,München
1236301668,Probedrucke von Briefkopf für Lasar Galpern russisch,040352064,Leipzig
1236301692,Briefbogen für Architekturbüro Lechner & Norkauer,041277937,München
1236301749,Probedrucke und Anschauungsexemplar von Briefbogen Gewerbeschule Pranckhstrasse Direktor,041277937,München
1236301773,Briefbogen Der Direktor der Städtischen Berufsfortbildungsschule für Buchdrucker Gewerbeschule Pranckhstrasse,041277937,München
123630182X,Korrekturfahne und Belegexemplare von Briefbogen Der Direktor der Gewerbeschule Westenriederstrasse,041277937,München
1236301870,Karte mit Stempel für Meisterschule für Deutschlands Buchdrucker,041277937,München
1236301919,Schülerausweis für Schüler der Meisterschule für Deutschlands Buchdrucker,041277937,München
1236301927,Briefbogen für Lasar Galpern auf Pappe montiert,040352064,Leipzig
1236301986,Probedrucke einer Anzeige Hochwertige Arbeit für ein Malergeschäft,041277937,München
1236302028,Schülerausweis für Schüler der Meisterschule für Deutschlands Buchdrucker,041277937,München
1236302060,Ausschnitte und Illustrationen aus Artikel Der Geschäftsbrief nach DIN 676,041277937,München
1236302095,Briefbogen für Karl Zeleny Verlag,041277937,München
1236302168,Probedrucke von Briefbogen nach DIN 676,041277937,München
1236302192,Korrigierter Probedruck und Klischeeabzug von Verlegermarke für Insel-Verlag,041277937,München
1236302257,Notizen und gesammelte Firmenzeichen für das Typoskript Typosignete und Kurzzeichen,041277937,München
1236302338,Briefbogen für Architekturbüro Lechner & Norkauer,041277937,München
1236302478,Tafeln mit montierten Entwurfszeichnungen für versuch einer neuen schrift,041277937,München
1236302613,Tafel mit Entwurf von Neue konstruierbare Blockschrift,041277937,München
1236302729,Tafel mit Entwurf von Neue konstruierbare Blockschrift,041277937,München
1236302842,Bucheinband für Zwölf Briefe über das Erdenleben,040096572,Celle
123630294X,"Briefumschlag Wichtige Mitteilung, Messe betreffend",040352064,Leipzig
1236302990,Die @Bücher des Insel-Verlags,040352064,Leipzig
1236303113,Entwurf und Probedruck von Briefbogen für Insel-Verlag,041277937,München
1236303199,Entwurf für die Heiratsanzeige von Ivan Tschichold und Edith Kramer,040057283,Berlin
123630330X,Briefbogen für Bildungsverband der Deutschen Buchdrucker (Ortsgruppe München),041277937,München
1236303385,Probedruck von Briefbogen nach DIN 676,041277937,München
1236303520,Probedruck von Briefbogen für Kammerspiele im Schauspielhaus,041277937,München
1236303598,Briefbogen für Paul Renner,041277937,München
1236303695,Briefbogen für Fritz Norkauer,041277937,München
1236303792,Geschäftsbreifvordruck nach Din 676,041277937,München
1236303865,Typosignete und Kurzzeichen,041277937,München
1236303962,Verkleinerter Probedruck von Plakat Statistik der Ehescheidungen in Deutschland,040096572,Celle
1236304047,Reproduktionsfotografie von Plakat Buster Keaton Der General für Phoebus-Palast,041277937,München
1236304152,Skizze einer Druckletter,041277937,München
1236304306,Korrigierter Probedruck für den Rückentitel von Rumänisches Tagebuch,041277937,München
1236304381,Briefbogen für S. Hassing,041277937,München
1236304489,Meisterschule für Deutschlands Buchdrucker München,041277937,München
1236304551,Meisterschule für Deutschlands Buchdrucker,041277937,München
1236304608,Probedruck für den Rückentitel von Eine Kindheit,041277937,München
1236304640,Probedruck für eine Illustration von Seiten aus Das Fahrten- und Abenteuerbuch,,
1236304691,Visitenkarte von Fritz Knorr Buchdruckerei,040352064,Leipzig
1236304764,Montierte Probedrucke für Titelschild und Rückenschild von Gottfried von Berlichingen,040352064,Leipzig
1236304845,Probedruck für das Titelschild von Hans Christian Andersens Märchen,040352064,Leipzig
123630487X,Entwurfsskizze von Briefkopf für Iwan Tschichold,040352064,Leipzig
1236304896,Probedruck von Schutzumschlag für Heinrich Heines Sämtliche Gedichte,040352064,Leipzig
1236304918,Zeitungsausschnitte mit Anzeigen für UNS-Bücherstube,040352064,Leipzig
1236304969,Radierung für das Titelblatt von Hymnen an die Nacht,040352064,Leipzig
1236304993,"Klebeentwurf für Adressetikett Iwan Tschichold, Menckestraße 19",040352064,Leipzig
1236305027,Entwurfsskizze für den Umschlag von Elementare Typographie,040352064,Leipzig
1236305051,Entwurf von Briefbogen für Marcus Stern,040352064,Leipzig
1236305116,"Skizze für Adressetikett Iwan Tschichold, Menckestraße 19",040352064,Leipzig
1236305159,Entwurf von Briefbogen für Dr. Kurt Hermann,040352064,Leipzig
1236305191,Werbeanzeige für Paul Edlich Malermeister,040352064,Leipzig
1236305221,Klebeentwurf für die typografische Gestaltung der Zeitschrift Kulturschau,040352064,Leipzig
123630523X,Papierstereotypie-Mater für die Werbeanzeige Gestaltung der Reklame von der Marke bis zum Erzeugnis - Tschichold,040352064,Leipzig
1236305280,Probedruck für Titelschild und Rückenschild von Gottfried von Berlichingen,040352064,Leipzig
1236305310,Probedruck für das Titelblatt von Der Falke und die Wölfin,040057283,Berlin
1236305337,Briefumschlag und Briefbogen für Niels Kampmann,040096572,Celle
1236305353,Konstruktivistische Skizze,,
1236308123,Entwurf für den Umschlag von Elementare Typographie,040352064,Leipzig
1236309979,Materialstudien,040352064,Leipzig
1236310047,Klischeevorlage für Illustration mit Seiten aus Das Fahrten- und Abenteuerbuch,,
1236310098,Probedruck für Anzeige Technische Messe Leipzig,040352064,Leipzig
1236310136,Korrigierter Probedruck für das Titelblatt von Aus dem alten Europa,040352064,Leipzig
1236310144,"Schutzumschläge von Goethes Romane und Novellen, Band 1 und 2",040352064,Leipzig
1236310152,Entwürfe von fünf verschiedenen Exlibris für Iwan Tschichold,040352064,Leipzig
1236310217,Zeitungsausschnitte mit Anzeigen für UNS-Bücherstube,040352064,Leipzig
1236310233,Probedruck von Briefbogen für Nina Chmelowa,040352064,Leipzig
1236310292,Entwurf für eine Illustration und Reproduktionsfotografie von Titelblatt Das Fahrten- und Abenteuerbuch,,
1236310322,Montierte Probedrucke für Titelschild und Rückenschild von Gottfried von Berlichingen,040352064,Leipzig
1236310349,Visitenkarte von Fritz Knorr Buchdruckerei,040352064,Leipzig
1236310357,Werbeanzeige für Paul Edlich Malermeister,040352064,Leipzig
1236310411,Probedruck für das Titelblatt von Michael Unger,040352064,Leipzig
1236310462,Entwurf einer Initiale auf einem Probedruck für Der Falke und die Wölfin,040352064,Leipzig
1236310543,Entwürfe für ein Firmenzeichen WuK,,
1236310594,Korrekturfahne einer Reproduktion von Werbeplakat Książki tutaj do nabycia,,
1236310624,Montierter Geschäftsbriefvordruck nach Din 676,040352064,Leipzig
1236310683,Entwurf für das Titelblatt von Buchkünstler der Gegenwart,040352064,Leipzig
1236310721,"Briefumschlag für Bund deutscher Gebrauchsgraphiker, Ortsgruppe Leipzig",040352064,Leipzig
1236310799,"Entwurf für Werbeanzeige Werkstätte für einfache und künstlerische Dekorationsmalerei, Anstricharbeiten jeder Art, Heiseler & Wildenhain, Leipzig-Windmühlenstrasse 25, Fernruf 20601",040352064,Leipzig
1236310861,Entwurfszeichnung für das Titelblatt von Sklep z Zabawkami,040352064,Leipzig
123631087X,Ein Gutes Neues Jahr 1925 wünscht Iwan Tschichold,040352064,Leipzig
1236310926,Probedrucke für das Titelblatt und Initialen von Der Falke und die Wölfin,040057283,Berlin
1236310969,Entwurfsskizzen für den Buchrücken von Modeste Mignon,040352064,Leipzig
1236311000,Entwurf von Verlegermarke für Philobiblon,040352064,Leipzig
1236311124,Probedruck für den Bucheinband von Das Inselschiff,040352064,Leipzig
1236311248,Foto von Entwurf für den Umschlag von Deutsches Lesebuch III,040352064,Leipzig
1236311361,Skizzen für eigene Signete für Jan Tschichold,040352064,Leipzig
1236311485,Probedruck des Rahmens von Exlibris für Iohanna L. Smith,040352064,Leipzig
1236311558,Entwurf für den Umschlag von Katechismus des Nihilisten,040352064,Leipzig
1236311612,Entwurf von Exlibris für Hildegard Metzkes-Osthoff,040352064,Leipzig
123631168X,Entwurf von Exlibris für Iohanna L. Smith,040352064,Leipzig
1236311817,Entwurf für den Neujahrswunsch Ein Gutes Neues Jahr 1925,040352064,Leipzig
1236311930,Probedruck für Rückenschild von Deutsche Vergangenheit,040352064,Leipzig
1236311965,Skizze für Plakat książki tutaj do nabycia,040352064,Leipzig
123631199X,Probedruck von Beispieltexten in einer Druckschrift,040352064,Leipzig
1236312031,"Briefumschlag für Bund deutscher Gebrauchsgraphiker, Ortsgruppe Leipzig",040352064,Leipzig
1236312058,Briefumschlag für Günther Wagner,040233499,Hannover
1236312066,Siedem Bogatych Miast Niesmicrtelnego Koscieja,040790487,Warschau
1236312090,Zeitungsausschnitte mit Anzeigen für UNS-Bücherstube,040352064,Leipzig
1236312112,Handgezeichnete Satzvorlage für das Titelblatt und Initialen von Der Falke und die Wölfin,040352064,Leipzig
1236312155,Entwurf für den Umschlag von Antologja malmlodszych,040352064,Leipzig
123631218X,Drucke Nr. 13-20 zur Gerasch-Mappe,040352064,Leipzig
1236312201,Skizzenbuch für Exlibris,040352064,Leipzig
123631221X,Montierte Exlibris,040352064,Leipzig
1236312252,Montierte Exlibris für Walter Cyliax,040352064,Leipzig
1236312279,Umschlag von Das Buch des Jahres 1924,040352064,Leipzig
1236312309,Verlagsschild Insel-Verlag - 25 Jahre Insel-Verlag; 1899 - 1924,040352064,Leipzig
123631235X,Korrekturfahne für das Titelblatt von Der Falke und die Wölfin,040352064,Leipzig
1236312392,Mater für den Neujahrswunsch Ein Gutes Neues Jahr 1925,040352064,Leipzig
1236312465,Probedruck für den Bucheinband von Die Gestade der Sehnsucht,040352064,Leipzig
123631249X,Kalligraphische Gestaltung für Titel Cornelii Taciti Germania,040352064,Leipzig
1236312546,Schriftübungen und Skizzen von Verzierungen und Initialen zu Heinrich Heines Lyrisches Intermezzo,040352064,Leipzig
1236312589,Kalligraphische Schreibübungen für Titel,040352064,Leipzig
1236312597,Geschäftsbriefvordruck nach Din 676,040352064,Leipzig
1236312627,"Entwürfe, Probedrucke, Klischees und Klischeeabzüge von Verlegermarke für Philobiblon",040352064,Leipzig
1236312651,Probedruck von Visitenkarte für Ruth Krüger,040352064,Leipzig
1236312678,Verkleinertes Fotorepro von Plakat książki tutaj do nabycia,040352064,Leipzig
1236312716,Entwurf für ein Plakat Wähle: Deutsch,040352064,Leipzig
1236312775,Entwurf für das Titelblatt von Führer der deutschen Buchkunst,040352064,Leipzig
1236312848,Entwurf für Verlagsschild Insel-Verlag - 25 Jahre Insel-Verlag; 1899 - 1924,040352064,Leipzig
1236312899,Entwurfszeichnung und Probedruck von Rechnungsvordruck für Buchdruckerei Franz Eggert,041277937,München
1236312961,Ein gut neu Jahr wünscht Johannes Tzschichhold,040046176,Basel
1236313011,Komm in den totgesagten park und schau,040352064,Leipzig
1236313062,Korrigierter Holzschnitt mit Zitat von Paul de Lagarde,040352064,Leipzig
1236313100,Bestellschein für Obłok w spodniach,040790487,Warschau
1236313186,Titelblatt von Obłok w spodniach,040790487,Warschau
1236313267,Montierter Entwurf für das Titelblatt von Siedem bogatych miast nieśmiertelnego Kościeja,040352064,Leipzig
1236313321,Montierter und annotierter Probedruck für das Titelblatt von Obłok w spodniach,040790487,Warschau
1236313380,Briefumschlag für Philobiblon,040790487,Warschau
1236313410,Nachkolorierter Probedruck für das Titelblatt von Poemat,040352064,Leipzig
1236313488,Probedruck des Umschlags von Obłok w spodniach um ein andere Publikation montiert,040790487,Warschau
1236313542,Briefbogen für Leipziger Werbedienst,040352064,Leipzig
1236313631,Kopie eines handgezeichneten Entwurfs von Exlibris für Marie-Louise Bruhns,040352064,Leipzig
1236313704,Entwurfszeichnung für das Titelblatt von Vier Lieder,040057283,Berlin
1236313747,Briefumschlag mit Annotationen zu Das Hohelied,,
1236313801,Probedruck für das Titelblatt von Das Hohelied,040057283,Berlin
1236313836,Ein gut neu Jahr wünscht Johannes Tzschichhold,040352064,Leipzig
1236313852,Ein gut neu Jahr wünscht Johannes Tzschichhold,040352064,Leipzig
1236313984,Probedruck von Briefkopf für Kurt Herrmann,040352064,Leipzig
1236314026,Probedruck von Exlibris für Maria Krauß,040352064,Leipzig
1236314085,"Probedrucke von Briefkopf für Ivan Tschichold, Paris",040352064,Leipzig
1236314115,Probedrucke von Neujahrswunsch Ein Gutes Jahr 1924,040352064,Leipzig
1236314131,Holzschnitt mit Zitat von Paul de Lagarde,040352064,Leipzig
1236314166,Entwurfsskizze von Anzeige Hermann Gerson Die neuen Modelle,040352064,Leipzig
1236314174,Nachkolorierter Ausschnitt eines Probedrucks für unbekannte Veröffentlichung,040352064,Leipzig
1236314190,Korrekturfahne von Exlibris Ignacy Lindenfeld,040352064,Leipzig
1236314212,Korrekturfahnen für das Titelblatt von Obłok w spodniach,040352064,Leipzig
1236314220,Probedrucke und Entwurf von Firmenzeichen für Leipziger Messe WMM,040352064,Leipzig
1236314271,Probedrucke von Firmenzeichen für Fischer & Wittig,040352064,Leipzig
1236314298,Probedruck für das Titelblatt von Obłok w spodniach,040790487,Warschau
1236314328,"Probedruck für den Titelzug für Barock-Bozetti, Band 1",040181189,Frankfurt am Main
1236314344,Probedrucke für das Titelblatt von Poemat,040790487,Warschau
1236314379,Nachkolorierter Probedruck für das Titelblatt von Poemat,040352064,Leipzig
1236314395,Probedruck von kreisförmigem Firmenzeichen und Kundeninformation für Fischer & Wittig,040352064,Leipzig
1236314409,Ausgeschnittene und montierte Werbeanzeigen und Probedruck Türschild Iohannes Tzschichhold,040352064,Leipzig
1236314417,"Probedrucke von Vorder- und Rückseite für den Schutzumschlag von Schriftkatalog Deutsche Schriften - Fraktur, Schwabacher, Gotisch",040352064,Leipzig
1236314441,Belegexemplar eines Handzettel für Fischer & Wittig,040352064,Leipzig
1236314476,Probedruck einer Anzeige für die Publikation Der Rauchwarenhandel und seine Beziehungen zu Leipzig,040352064,Leipzig
1236314492,Probedruck für den Umschlag von Schriftkatalog Neue Probe von Schriften,040352064,Leipzig
1236314514,Obłok w spodniach,040790487,Warschau
1236314549,Kolorierter Entwurf blau - rot für das Titelblatt von Poemat,040352064,Leipzig
1236314573,Belegexemplare eines Handzettel für Fischer & Wittig,040352064,Leipzig
1236314743,Postkartenvordruck Leipziger Werbedienst,040352064,Leipzig
1236314808,Entwurf für einen Briefbogen von Werbedienst für die Leipziger Mustermessen GmbH,040352064,Leipzig
1236314867,Klischeeabzug von Schriftübung mit einem Zitat von Romain Rolland,,
1236314875,Entwurf für ein buchkünstlerisches Blatt mit Fragment Die Natur,040352064,Leipzig
1236314883,Proberdrucke für Schmutztitel und Titelblatt von Das Buch Esther,040057283,Berlin
1236314891,Fotokopie von Schriftübung Alphabet,,
1236314905,Montierte Entwurfszeichnungen eines Antiqua-Alphabetes,040352064,Leipzig
1236314921,Skizzenbuch von 1923-1924,040352064,Leipzig
1236314964,Holzschnitt mit Zitat von Paul de Lagarde als Vorlage für eine Illustration,040352064,Leipzig
1236315006,Dieses neue Zeichen,040352064,Leipzig
1236315022,Exlibris für Marie-Louise Bruhns,040352064,Leipzig
1236315065,Exlibris für Carl Ernst Poeschel,040352064,Leipzig
1236315073,Exlibris für Gudny Dybwad,040352064,Leipzig
123631509X,Entwurf und Probedrucke für den Umschlag und Titel von Schriftkatalog Neue Probe von Schriften,040352064,Leipzig
1236315103,Das @Mährchen von Hyacinth und Rosenblüthchen,040352064,Leipzig
1236315111,Abgetrennter Briefkopf und Briefbogen für Philobiblon,040790487,Warschau
1236315154,Probedruck für den Bucheinband von Drei Balladen von Alfons Paquet,041277937,München
1236315227,Briefbogen für Philobiblon,040790487,Warschau
1236315375,Rechnungsvordruck für Buchdruckerei Franz Eggert,041277937,München
1236315553,Signierter Probedruck von Briefbogen für Kurt Herrmann,040352064,Leipzig
1236315766,Montierter und kommentierter Probedruck für das Titelblatt von Obłok w spodniach,040790487,Warschau
1236315901,Kolorierter Entwurf grün - orange für das Titelblatt von Poemat,040352064,Leipzig
1236316096,Exlibris Carl Ernst Poeschel,040352064,Leipzig
1236316282,Probedruck für das Titelblatt von Obłok w spodniach,040790487,Warschau
123631638X,Entwurf für das Titelblatt von Deutsche Goldschmiedeplastik,040352064,Leipzig
1236316401,Fotoabzüge von kalligrafischen Buchseiten,040352064,Leipzig
123631641X,Entwurf für Titelblatt von Die Natur,040352064,Leipzig
1236316452,Druck von Titelblatt für Die Natur,040352064,Leipzig
1236316479,Montierte und lose Belegexemplare von Briefbogen für Fischer & Wittig,040352064,Leipzig
1236316509,"Briefbogen, Rechnungsvordruck und Briefumschläge für Leipziger Werbedienst",040352064,Leipzig
1236316525,Entwurf für das Titelblatt von Siedem bogatych miast nieśmiertelnego Kościeja,040352064,Leipzig
1236316576,Korrekturfahne von Exlibris Ignacy Lindenfeld,040352064,Leipzig
1236316754,Hyazinthen,040352064,Leipzig
1236316924,Konvolut Entwurfszeichnungen und Skizzen aus Skizzenbuch von 1920,040352064,Leipzig
1236317068,Konvolut Entwurfszeichnungen und Skizzen aus Skizzenbuch von 1920,040129950,Dresden
1236317068,Konvolut Entwurfszeichnungen und Skizzen aus Skizzenbuch von 1920,040352064,Leipzig
123631722X,Montierte und kolorierte Tuschezeichnung mit Schriftzug Lieder des Orients,040352064,Leipzig
1236317351,Probedruck des handgezeichneten Titelblattes von Weihnachtsspiele im Kindergarten,040352064,Leipzig
1236317351,Probedruck des handgezeichneten Titelblattes von Weihnachtsspiele im Kindergarten,040057283,Berlin
1236317491,Blatt mit Skizzen von Exlibris für Johannes Tzschichhold,040352064,Leipzig
1236317742,Zeitschriftenausschnitt mit Abbildungen von Geschriebenen Büchern Tschicholds,040352064,Leipzig
1236317904,Probedruck des handgezeichneten Titelblattes von Weihnachtsspiele im Kindergarten,040352064,Leipzig
1236317904,Probedruck des handgezeichneten Titelblattes von Weihnachtsspiele im Kindergarten,040057283,Berlin
1236317998,Wandkalender Eisenbau Schiege Aktiengesellschaft Leipzig-Paunsdorf 1923,043244793,Leipzig-Paunsdorf
1236318013,Kalender 1923,040352064,Leipzig
1236318021,Es gibt nur einen Tempel in der Welt,,
1236318048,Montierter Entwurf von Werbeplakat Allgemeine Mustermesse mit Technischer Messe und Baumesse,040352064,Leipzig
1236318056,Reproduktionen von Werbeplakat Allgemeine Mustermesse mit Technischer Messe und Baumesse,040352064,Leipzig
1236318072,Entwurf für das Titelblatt von Archiv für Buchgewerbe und Graphik: Leipziger Heft - Erstes Heft,040352064,Leipzig
1236318080,Montierte Tuschezeichnungen mit Schriftzug Poeschel & Trepte Buchdruckerei Leipzig,040352064,Leipzig
1236318102,Zeitungsausschnitte mit Anzeigen der Leipziger Messe,040352064,Leipzig
1236318145,Entwürfe von Werbeanzeige und Firmenzeichen für die Leipziger Entwurfs- und Modellmesse,040352064,Leipzig
1236318161,"Klische, Abzüge und Probedrucke für Anzeigen Leipziger Messe",040352064,Leipzig
1236318188,Faltkarte Menü 10. September 1922,040352064,Leipzig
123631820X,Kalender 1923,040352064,Leipzig
1236318226,Entwurf von Kalender 1923 für Eisenbahn Schiege,040352064,Leipzig
1236318250,"6 Gründe weshalb es sich für Sie lohnt, auch diesmal zur Leipziger Messe zu fahren",040352064,Leipzig
1236318285,"Zu wandeln und auf seinen Weg zu gehen, ist eines Menschen erste, nächste Pflicht. Goethe. Ein gut und selig Neujahr wünscht Johannes Tzschichhold, Leipzig, 1922.",040046176,Basel
1236318307,Radierungen für das Titelblatt von Unbekannte Briefe Winckelmanns,040352064,Leipzig
1236318323,Entwurfszeichnungen für den Umschlag von Theodor Storms Gedichte,040352064,Leipzig
123631834X,Geschäftskarte mit Mitteilung zur Adressänderung,040352064,Leipzig
1236318366,"Zu wandeln und auf seinen Weg zu gehen, ist eines Menschen erste, nächste Pflicht. Goethe. Ein gut und selig Neujahr wünscht Johannes Tzschichhold, Leipzig, 1922.",040352064,Leipzig
